frame_number,timestamp,faces_count,emotions,activities,anomaly_count,anomaly_types
325,10.833333333333334,1,neutral,"caminhando, dancando, gesticulando",0,
330,11.0,1,neutral,"caminhando, gesticulando",0,
335,11.166666666666666,1,neutral,"em_pe, gesticulando",0,
340,11.333333333333334,1,neutral,caminhando,0,
345,11.5,1,neutral,caminhando,1,careta_exagerada
350,11.666666666666666,1,neutral,"caminhando, gesticulando",0,
355,11.833333333333334,1,neutral,caminhando,0,
360,12.0,0,,,0,
365,12.166666666666666,0,,,0,
370,12.333333333333334,0,,,0,
375,12.5,0,,,0,
380,12.666666666666666,0,,,0,
385,12.833333333333334,0,,,0,
390,13.0,0,,,0,
395,13.166666666666666,0,,,0,
400,13.333333333333334,0,,,0,
405,13.5,0,,,0,
410,13.666666666666666,0,,,0,
415,13.833333333333334,0,,,0,
420,14.0,0,,,0,
425,14.166666666666666,0,,,0,
430,14.333333333333334,0,,,0,
435,14.5,0,,,0,
440,14.666666666666666,0,,,0,
445,14.833333333333334,0,,,0,
450,15.0,0,,,0,
455,15.166666666666666,0,,,0,
460,15.333333333333334,0,,,0,
465,15.5,0,,,0,
470,15.666666666666666,0,,,0,
475,15.833333333333334,0,,,0,
480,16.0,0,,,0,
485,16.166666666666668,0,,,0,
490,16.333333333333332,0,,,0,
495,16.5,0,,,0,
500,16.666666666666668,0,,,0,
505,16.833333333333332,0,,,0,
510,17.0,0,,,0,
515,17.166666666666668,0,,,0,
520,17.333333333333332,0,,,0,
525,17.5,0,,,0,
530,17.666666666666668,0,,,0,
535,17.833333333333332,0,,,0,
540,18.0,0,,correndo,1,movimento_brusco
545,18.166666666666668,0,,caminhando,0,
550,18.333333333333332,1,sad,caminhando,1,careta_exagerada
555,18.5,1,fear,caminhando,0,
560,18.666666666666668,1,happy,"caminhando, dancando",0,
565,18.833333333333332,1,fear,"caminhando, dancando, gesticulando",0,
570,19.0,1,angry,"caminhando, dancando",0,
575,19.166666666666668,1,neutral,"caminhando, dancando, gesticulando",0,
580,19.333333333333332,1,happy,"correndo, dancando",0,
585,19.5,1,neutral,"correndo, dancando",1,careta_exagerada
590,19.666666666666668,0,,"caminhando, dancando, gesticulando",0,
595,19.833333333333332,1,fear,caminhando,0,
600,20.0,1,happy,caminhando,0,
605,20.166666666666668,1,fear,correndo,0,
610,20.333333333333332,1,angry,"caminhando, gesticulando",0,
615,20.5,1,sad,caminhando,0,
620,20.666666666666668,1,sad,caminhando,1,careta_exagerada
625,20.833333333333332,1,sad,"caminhando, gesticulando",0,
630,21.0,1,neutral,dancando,0,
635,21.166666666666668,1,neutral,"caminhando, dancando",0,
640,21.333333333333332,1,neutral,dancando,0,
645,21.5,1,neutral,"correndo, dancando",0,
650,21.666666666666668,1,sad,"caminhando, dancando",0,
655,21.833333333333332,1,neutral,"caminhando, dancando",0,
660,22.0,1,sad,"dancando, gesticulando",1,careta_exagerada
665,22.166666666666668,1,fear,"caminhando, dancando",0,
670,22.333333333333332,1,angry,"caminhando, dancando, gesticulando",0,
675,22.5,1,fear,"caminhando, dancando",0,
680,22.666666666666668,0,,"caminhando, dancando, gesticulando",0,
685,22.833333333333332,0,,"caminhando, dancando, gesticulando",0,
690,23.0,0,,"caminhando, dancando",0,
695,23.166666666666668,0,,"caminhando, dancando, gesticulando",0,
700,23.333333333333332,0,,"caminhando, dancando",0,
705,23.5,0,,"caminhando, dancando, gesticulando",0,
710,23.666666666666668,1,happy,"caminhando, dancando",0,
715,23.833333333333332,1,fear,"caminhando, gesticulando",0,
720,24.0,1,sad,correndo,1,movimento_brusco
725,24.166666666666668,1,neutral,"em_pe, dancando",0,
730,24.333333333333332,1,neutral,"em_pe, dancando, gesticulando",0,
735,24.5,1,sad,"em_pe, dancando",0,
740,24.666666666666668,1,sad,"em_pe, dancando, gesticulando",0,
745,24.833333333333332,1,sad,"em_pe, dancando",0,
750,25.0,1,neutral,"em_pe, dancando",0,
755,25.166666666666668,1,neutral,"em_pe, gesticulando",0,
760,25.333333333333332,1,neutral,"em_pe, gesticulando",1,careta_exagerada
765,25.5,1,neutral,em_pe,0,
770,25.666666666666668,1,neutral,"em_pe, gesticulando",0,
775,25.833333333333332,1,neutral,em_pe,0,
780,26.0,1,neutral,em_pe,0,
785,26.166666666666668,1,neutral,em_pe,0,
790,26.333333333333332,1,neutral,em_pe,0,
795,26.5,1,neutral,"em_pe, gesticulando",0,
800,26.666666666666668,1,neutral,"em_pe, gesticulando",0,
805,26.833333333333332,1,neutral,em_pe,0,
810,27.0,1,neutral,"em_pe, gesticulando",0,
815,27.166666666666668,1,neutral,"em_pe, gesticulando",0,
820,27.333333333333332,1,neutral,em_pe,0,
825,27.5,1,neutral,em_pe,1,careta_exagerada
830,27.666666666666668,1,neutral,em_pe,0,
835,27.833333333333332,1,neutral,em_pe,0,
840,28.0,1,neutral,em_pe,0,
845,28.166666666666668,1,neutral,"em_pe, gesticulando",0,
850,28.333333333333332,1,neutral,em_pe,0,
855,28.5,1,neutral,em_pe,0,
860,28.666666666666668,1,neutral,em_pe,0,
865,28.833333333333332,1,neutral,em_pe,0,
870,29.0,1,sad,"em_pe, gesticulando",0,
875,29.166666666666668,1,sad,em_pe,0,
880,29.333333333333332,1,sad,em_pe,0,
885,29.5,1,sad,em_pe,0,
890,29.666666666666668,1,sad,em_pe,0,
895,29.833333333333332,1,sad,em_pe,0,
900,30.0,1,surprise,"correndo, gesticulando",2,"careta_exagerada, movimento_brusco"
905,30.166666666666668,1,surprise,"caminhando, gesticulando",0,
910,30.333333333333332,1,surprise,caminhando,0,
915,30.5,1,surprise,caminhando,0,
920,30.666666666666668,1,surprise,em_pe,0,
925,30.833333333333332,1,surprise,caminhando,0,
930,31.0,1,surprise,"caminhando, dancando",0,
935,31.166666666666668,1,surprise,"caminhando, dancando",1,careta_exagerada
940,31.333333333333332,1,surprise,"caminhando, dancando",0,
945,31.5,1,surprise,"caminhando, dancando, gesticulando",0,
950,31.666666666666668,1,surprise,"caminhando, dancando, gesticulando",0,
955,31.833333333333332,1,surprise,em_pe,0,
960,32.0,1,surprise,"em_pe, gesticulando",0,
965,32.166666666666664,1,angry,em_pe,0,
970,32.333333333333336,1,surprise,"em_pe, gesticulando",1,careta_exagerada
975,32.5,1,surprise,"em_pe, gesticulando",0,
980,32.666666666666664,1,surprise,"em_pe, gesticulando",0,
985,32.833333333333336,1,surprise,"caminhando, gesticulando",0,
990,33.0,1,surprise,caminhando,0,
995,33.166666666666664,1,surprise,"caminhando, gesticulando",0,
1000,33.333333333333336,1,surprise,em_pe,1,careta_exagerada
1005,33.5,1,surprise,em_pe,0,
1010,33.666666666666664,1,surprise,caminhando,0,
1015,33.833333333333336,1,surprise,"caminhando, gesticulando",0,
1020,34.0,1,surprise,caminhando,0,
1025,34.166666666666664,1,surprise,caminhando,0,
1030,34.333333333333336,1,surprise,caminhando,0,
1035,34.5,1,surprise,em_pe,1,careta_exagerada
1040,34.666666666666664,1,surprise,"em_pe, gesticulando",0,
1045,34.833333333333336,1,surprise,em_pe,0,
1050,35.0,1,surprise,em_pe,0,
1055,35.166666666666664,1,surprise,"em_pe, gesticulando",0,
1060,35.333333333333336,1,surprise,em_pe,0,
1065,35.5,1,surprise,em_pe,0,
1070,35.666666666666664,1,fear,em_pe,0,
1075,35.833333333333336,1,surprise,em_pe,1,careta_exagerada
1080,36.0,1,sad,,1,movimento_brusco
1085,36.166666666666664,1,sad,"deitado, dancando",0,
1090,36.333333333333336,1,sad,deitado,0,
1095,36.5,1,sad,"deitado, gesticulando",0,
1100,36.666666666666664,1,happy,deitado,0,
1105,36.833333333333336,1,neutral,deitado,0,
1110,37.0,1,happy,deitado,0,
1115,37.166666666666664,1,happy,deitado,0,
1120,37.333333333333336,1,happy,deitado,0,
1125,37.5,1,sad,deitado,0,
1130,37.666666666666664,1,sad,deitado,0,
1135,37.833333333333336,1,happy,"deitado, gesticulando",0,
1140,38.0,1,happy,deitado,0,
1145,38.166666666666664,1,sad,deitado,0,
1150,38.333333333333336,1,neutral,deitado,0,
1155,38.5,1,neutral,deitado,0,
1160,38.666666666666664,1,neutral,deitado,0,
1165,38.833333333333336,1,sad,deitado,0,
1170,39.0,1,neutral,deitado,0,
1175,39.166666666666664,1,sad,deitado,1,careta_exagerada
1180,39.333333333333336,1,sad,deitado,0,
1185,39.5,1,neutral,"deitado, gesticulando",0,
1190,39.666666666666664,1,neutral,"deitado, gesticulando",0,
1195,39.833333333333336,1,neutral,"deitado, gesticulando",0,
1200,40.0,1,sad,"deitado, gesticulando",0,
1205,40.166666666666664,1,neutral,,0,
1210,40.333333333333336,1,neutral,gesticulando,0,
1215,40.5,1,happy,deitado,0,
1220,40.666666666666664,1,angry,deitado,0,
1225,40.833333333333336,1,angry,deitado,0,
1230,41.0,1,fear,"deitado, gesticulando",0,
1235,41.166666666666664,1,fear,deitado,1,careta_exagerada
1240,41.333333333333336,1,fear,deitado,0,
1245,41.5,1,angry,deitado,0,
1250,41.666666666666664,1,neutral,"deitado, gesticulando",0,
1255,41.833333333333336,1,fear,deitado,0,
1260,42.0,1,sad,deitado,0,
1265,42.166666666666664,1,neutral,"deitado, gesticulando",1,careta_exagerada
1270,42.333333333333336,1,sad,deitado,0,
1275,42.5,1,fear,,0,
1280,42.666666666666664,1,sad,deitado,0,
1285,42.833333333333336,1,angry,deitado,0,
1290,43.0,1,fear,deitado,0,
1295,43.166666666666664,1,angry,gesticulando,0,
1300,43.333333333333336,1,sad,,0,
1305,43.5,1,sad,dancando,0,
1310,43.666666666666664,1,fear,"dancando, gesticulando",0,
1315,43.833333333333336,1,happy,,1,careta_exagerada
1320,44.0,1,sad,,0,
1325,44.166666666666664,1,angry,gesticulando,0,
1330,44.333333333333336,1,sad,,0,
1335,44.5,1,fear,gesticulando,0,
1340,44.666666666666664,1,angry,,0,
1345,44.833333333333336,1,fear,,0,
1350,45.0,1,fear,gesticulando,1,careta_exagerada
1355,45.166666666666664,1,disgust,,0,
1360,45.333333333333336,1,sad,,0,
1365,45.5,1,fear,,0,
1370,45.666666666666664,1,fear,,0,
1375,45.833333333333336,1,fear,,0,
1380,46.0,1,sad,gesticulando,0,
1385,46.166666666666664,1,sad,,1,careta_exagerada
1390,46.333333333333336,1,sad,,0,
1395,46.5,1,angry,,0,
1400,46.666666666666664,1,fear,,0,
1405,46.833333333333336,1,sad,,0,
1410,47.0,1,sad,gesticulando,0,
1415,47.166666666666664,1,sad,,1,careta_exagerada
1420,47.333333333333336,1,sad,,0,
1425,47.5,1,happy,em_pe,0,
1430,47.666666666666664,1,sad,"caminhando, gesticulando",0,
1435,47.833333333333336,1,sad,caminhando,0,
1440,48.0,1,happy,correndo,1,movimento_brusco
1445,48.166666666666664,1,neutral,"em_pe, dancando",0,
1450,48.333333333333336,1,fear,"em_pe, dancando, gesticulando",1,careta_exagerada
1455,48.5,1,neutral,"em_pe, dancando",0,
1460,48.666666666666664,1,happy,"em_pe, dancando",0,
1465,48.833333333333336,1,happy,"em_pe, dancando, gesticulando",0,
1470,49.0,1,happy,"em_pe, dancando, gesticulando",0,
1475,49.166666666666664,1,happy,"caminhando, dancando",0,
1480,49.333333333333336,1,happy,"caminhando, dancando, gesticulando",1,careta_exagerada
1485,49.5,1,happy,"caminhando, dancando",0,
1490,49.666666666666664,1,happy,"caminhando, dancando, gesticulando",0,
1495,49.833333333333336,1,happy,"caminhando, gesticulando",0,
1500,50.0,1,happy,"caminhando, gesticulando",0,
1505,50.166666666666664,1,happy,"caminhando, gesticulando",0,
1510,50.333333333333336,1,happy,caminhando,1,careta_exagerada
1515,50.5,1,happy,"em_pe, gesticulando",0,
1520,50.666666666666664,1,happy,caminhando,0,
1525,50.833333333333336,1,happy,"caminhando, gesticulando",0,
1530,51.0,1,fear,"caminhando, gesticulando",0,
1535,51.166666666666664,1,happy,caminhando,0,
1540,51.333333333333336,1,happy,caminhando,1,careta_exagerada
1545,51.5,1,happy,"caminhando, gesticulando",0,
1550,51.666666666666664,1,happy,caminhando,0,
1555,51.833333333333336,1,neutral,caminhando,0,
1560,52.0,1,neutral,em_pe,0,
1565,52.166666666666664,1,neutral,caminhando,0,
1570,52.333333333333336,1,happy,caminhando,0,
1575,52.5,1,neutral,caminhando,0,
1580,52.666666666666664,1,neutral,em_pe,0,
1585,52.833333333333336,1,neutral,caminhando,0,
1590,53.0,1,happy,em_pe,0,
1595,53.166666666666664,1,happy,"caminhando, gesticulando",0,
1600,53.333333333333336,1,neutral,em_pe,0,
1605,53.5,1,neutral,em_pe,0,
1610,53.666666666666664,1,happy,caminhando,0,
1615,53.833333333333336,1,angry,em_pe,0,
1620,54.0,1,neutral,correndo,1,careta_exagerada
1625,54.166666666666664,1,neutral,"em_pe, dancando",0,
1630,54.333333333333336,1,neutral,"em_pe, gesticulando",0,
1635,54.5,1,neutral,em_pe,0,
1640,54.666666666666664,1,neutral,em_pe,0,
1645,54.833333333333336,1,neutral,em_pe,0,
1650,55.0,1,neutral,em_pe,0,
1655,55.166666666666664,1,neutral,em_pe,1,careta_exagerada
1660,55.333333333333336,1,neutral,em_pe,0,
1665,55.5,1,neutral,em_pe,0,
1670,55.666666666666664,1,neutral,"em_pe, gesticulando",0,
1675,55.833333333333336,1,neutral,"em_pe, gesticulando",0,
1680,56.0,1,neutral,"em_pe, gesticulando",0,
1685,56.166666666666664,1,neutral,em_pe,1,careta_exagerada
1690,56.333333333333336,1,neutral,em_pe,0,
1695,56.5,1,neutral,em_pe,0,
1700,56.666666666666664,1,surprise,em_pe,0,
1705,56.833333333333336,1,happy,em_pe,0,
1710,57.0,0,,correndo,2,"elemento_grafico, movimento_brusco"
1715,57.166666666666664,0,,em_pe,0,
1720,57.333333333333336,0,,em_pe,0,
1725,57.5,0,,caminhando,0,
1730,57.666666666666664,0,,caminhando,0,
1735,57.833333333333336,0,,em_pe,0,
1740,58.0,0,,"em_pe, dancando, gesticulando",1,elemento_grafico
1745,58.166666666666664,0,,"em_pe, dancando",0,
1750,58.333333333333336,0,,"em_pe, dancando",0,
1755,58.5,0,,"sentado, dancando",0,
1760,58.666666666666664,0,,dancando,0,
1765,58.833333333333336,0,,"caminhando, gesticulando",0,
1770,59.0,0,,caminhando,1,elemento_grafico
1775,59.166666666666664,1,sad,em_pe,0,
1780,59.333333333333336,0,,caminhando,0,
1785,59.5,0,,caminhando,0,
1790,59.666666666666664,0,,em_pe,0,
1795,59.833333333333336,0,,,0,
1800,60.0,0,,,1,elemento_grafico
1805,60.166666666666664,0,,"caminhando, gesticulando",0,
1810,60.333333333333336,0,,caminhando,0,
1815,60.5,0,,,0,
1820,60.666666666666664,0,,,0,
1825,60.833333333333336,0,,,0,
1830,61.0,0,,,1,movimento_brusco
1835,61.166666666666664,0,,"dancando, gesticulando",0,
1840,61.333333333333336,0,,"dancando, gesticulando",0,
1845,61.5,0,,dancando,0,
1850,61.666666666666664,0,,dancando,0,
1855,61.833333333333336,0,,dancando,0,
1860,62.0,0,,,0,
1865,62.166666666666664,0,,gesticulando,0,
1870,62.333333333333336,0,,,0,
1875,62.5,0,,,0,
1880,62.666666666666664,0,,,0,
1885,62.833333333333336,0,,,0,
1890,63.0,0,,,0,
1895,63.166666666666664,0,,,0,
1900,63.333333333333336,0,,,0,
1905,63.5,0,,,0,
1910,63.666666666666664,0,,gesticulando,0,
1915,63.833333333333336,0,,gesticulando,0,
1920,64.0,0,,,0,
1925,64.16666666666667,0,,gesticulando,0,
1930,64.33333333333333,0,,,0,
1935,64.5,0,,,0,
1940,64.66666666666667,0,,,0,
1945,64.83333333333333,0,,gesticulando,0,
1950,65.0,0,,gesticulando,0,
1955,65.16666666666667,0,,gesticulando,0,
1960,65.33333333333333,0,,,0,
1965,65.5,0,,,0,
1970,65.66666666666667,0,,,0,
1975,65.83333333333333,0,,,0,
1980,66.0,0,,,0,
1985,66.16666666666667,0,,gesticulando,0,
1990,66.33333333333333,0,,gesticulando,0,
1995,66.5,0,,,0,
2000,66.66666666666667,0,,,0,
2005,66.83333333333333,0,,,0,
2010,67.0,0,,,0,
2015,67.16666666666667,0,,gesticulando,0,
2020,67.33333333333333,0,,,0,
2025,67.5,0,,,0,
2030,67.66666666666667,0,,,0,
2035,67.83333333333333,0,,,0,
2040,68.0,0,,gesticulando,0,
2045,68.16666666666667,0,,gesticulando,0,
2050,68.33333333333333,0,,,0,
2055,68.5,0,,,0,
2060,68.66666666666667,0,,gesticulando,0,
2065,68.83333333333333,0,,,0,
2070,69.0,0,,gesticulando,0,
2075,69.16666666666667,0,,,0,
2080,69.33333333333333,0,,gesticulando,0,
2085,69.5,0,,,0,
2090,69.66666666666667,0,,,0,
2095,69.83333333333333,0,,,0,
2100,70.0,0,,,0,
2105,70.16666666666667,0,,,0,
2110,70.33333333333333,0,,,0,
2115,70.5,0,,,0,
2120,70.66666666666667,0,,,0,
2125,70.83333333333333,0,,,0,
2130,71.0,0,,,0,
2135,71.16666666666667,0,,gesticulando,0,
2140,71.33333333333333,0,,,0,
2145,71.5,0,,,0,
2150,71.66666666666667,0,,,0,
2155,71.83333333333333,0,,,0,
2160,72.0,0,,,0,
2165,72.16666666666667,0,,,0,
2170,72.33333333333333,0,,,0,
2175,72.5,0,,,0,
2180,72.66666666666667,0,,,0,
2185,72.83333333333333,0,,,0,
2190,73.0,0,,deitado,0,
2195,73.16666666666667,0,,,0,
2200,73.33333333333333,0,,gesticulando,0,
2205,73.5,0,,,0,
2210,73.66666666666667,0,,,0,
2215,73.83333333333333,0,,,0,
2220,74.0,0,,,0,
2225,74.16666666666667,0,,,0,
2230,74.33333333333333,0,,gesticulando,0,
2235,74.5,0,,gesticulando,0,
2240,74.66666666666667,0,,dancando,0,
2245,74.83333333333333,0,,,0,
2250,75.0,0,,,0,
2255,75.16666666666667,0,,gesticulando,0,
2260,75.33333333333333,0,,,0,
2265,75.5,0,,,0,
2270,75.66666666666667,0,,gesticulando,0,
2275,75.83333333333333,0,,,0,
2280,76.0,0,,gesticulando,0,
2285,76.16666666666667,0,,,0,
2290,76.33333333333333,0,,,0,
2295,76.5,0,,,0,
2300,76.66666666666667,0,,,0,
2305,76.83333333333333,0,,,0,
2310,77.0,0,,,0,
2315,77.16666666666667,0,,,0,
2320,77.33333333333333,0,,,0,
2325,77.5,0,,,0,
2330,77.66666666666667,0,,gesticulando,0,
2335,77.83333333333333,0,,,0,
2340,78.0,0,,,0,
2345,78.16666666666667,0,,gesticulando,0,
2350,78.33333333333333,0,,gesticulando,0,
2355,78.5,0,,gesticulando,0,
2360,78.66666666666667,0,,,0,
2365,78.83333333333333,0,,,0,
2370,79.0,1,fear,,0,
2375,79.16666666666667,1,happy,"em_pe, dancando, gesticulando",0,
2380,79.33333333333333,1,fear,"em_pe, dancando",0,
2385,79.5,1,fear,"em_pe, gesticulando",0,
2390,79.66666666666667,1,fear,"em_pe, gesticulando",0,
2395,79.83333333333333,1,fear,"em_pe, gesticulando",1,careta_exagerada
2400,80.0,0,,"trabalhando_computador, correndo, gesticulando",0,
2405,80.16666666666667,0,,"trabalhando_computador, caminhando, dancando",0,
2410,80.33333333333333,0,,"trabalhando_computador, caminhando, dancando, gesticulando",0,
2415,80.5,0,,"trabalhando_computador, dancando, gesticulando",0,
2420,80.66666666666667,0,,"trabalhando_computador, dancando, gesticulando",0,
2425,80.83333333333333,0,,"trabalhando_computador, dancando",0,
2430,81.0,0,,"trabalhando_computador, caminhando, dancando, gesticulando",0,
2435,81.16666666666667,0,,"trabalhando_computador, dancando, gesticulando",0,
2440,81.33333333333333,0,,"trabalhando_computador, dancando",0,
2445,81.5,0,,"trabalhando_computador, dancando",0,
2450,81.66666666666667,0,,"trabalhando_computador, dancando",0,
2455,81.83333333333333,0,,"trabalhando_computador, gesticulando",0,
2460,82.0,1,sad,"trabalhando_computador, gesticulando",1,careta_exagerada
2465,82.16666666666667,0,,"trabalhando_computador, caminhando",0,
2470,82.33333333333333,1,sad,"trabalhando_computador, caminhando, gesticulando",0,
2475,82.5,0,,"trabalhando_computador, caminhando, gesticulando",0,
2480,82.66666666666667,1,sad,"trabalhando_computador, caminhando",0,
2485,82.83333333333333,1,sad,"trabalhando_computador, gesticulando",0,
2490,83.0,1,angry,"trabalhando_computador, caminhando, gesticulando",0,
2495,83.16666666666667,1,sad,"trabalhando_computador, caminhando",0,
2500,83.33333333333333,1,sad,"trabalhando_computador, caminhando",1,careta_exagerada
2505,83.5,0,,"trabalhando_computador, trabalhando_computador",0,
2510,83.66666666666667,1,sad,trabalhando_computador,0,
2515,83.83333333333333,0,,trabalhando_computador,0,
2520,84.0,0,,"trabalhando_computador, gesticulando",0,
2525,84.16666666666667,0,,trabalhando_computador,0,
2530,84.33333333333333,0,,"trabalhando_computador, trabalhando_computador, gesticulando",0,
2535,84.5,0,,"trabalhando_computador, trabalhando_computador",0,
2540,84.66666666666667,1,sad,"trabalhando_computador, trabalhando_computador, gesticulando",1,careta_exagerada
2545,84.83333333333333,0,,"trabalhando_computador, trabalhando_computador",0,
2550,85.0,0,,"trabalhando_computador, trabalhando_computador",0,
2555,85.16666666666667,0,,"trabalhando_computador, trabalhando_computador",0,
2560,85.33333333333333,0,,"trabalhando_computador, trabalhando_computador, gesticulando",0,
2565,85.5,0,,"trabalhando_computador, trabalhando_computador, gesticulando",0,
2570,85.66666666666667,0,,"trabalhando_computador, trabalhando_computador, gesticulando",0,
2575,85.83333333333333,1,fear,trabalhando_computador,1,careta_exagerada
2580,86.0,0,,"trabalhando_computador, gesticulando",0,
2585,86.16666666666667,0,,"trabalhando_computador, dancando",0,
2590,86.33333333333333,0,,"trabalhando_computador, dancando, gesticulando",0,
2595,86.5,0,,"trabalhando_computador, dancando, gesticulando",0,
2600,86.66666666666667,0,,"trabalhando_computador, dancando, gesticulando",0,
2605,86.83333333333333,0,,"trabalhando_computador, dancando",0,
2610,87.0,0,,"trabalhando_computador, dancando",0,
2615,87.16666666666667,0,,"trabalhando_computador, dancando",0,
2620,87.33333333333333,0,,"trabalhando_computador, dancando",0,
2625,87.5,0,,"trabalhando_computador, dancando",0,
2630,87.66666666666667,0,,"trabalhando_computador, dancando",0,
2635,87.83333333333333,0,,trabalhando_computador,0,
2640,88.0,0,,trabalhando_computador,0,
2645,88.16666666666667,0,,"trabalhando_computador, gesticulando",0,
2650,88.33333333333333,0,,"trabalhando_computador, gesticulando",0,
2655,88.5,1,happy,"trabalhando_computador, gesticulando",0,
2660,88.66666666666667,1,sad,trabalhando_computador,1,careta_exagerada
2665,88.83333333333333,0,,trabalhando_computador,0,
2670,89.0,0,,trabalhando_computador,0,
2675,89.16666666666667,0,,"trabalhando_computador, gesticulando",0,
2680,89.33333333333333,0,,trabalhando_computador,0,
2685,89.5,0,,trabalhando_computador,0,
2690,89.66666666666667,0,,trabalhando_computador,0,
2695,89.83333333333333,0,,trabalhando_computador,0,
2700,90.0,1,sad,trabalhando_computador,0,
2705,90.16666666666667,0,,"trabalhando_computador, gesticulando",0,
2710,90.33333333333333,0,,trabalhando_computador,0,
2715,90.5,0,,"trabalhando_computador, gesticulando",0,
2720,90.66666666666667,0,,"trabalhando_computador, gesticulando",0,
2725,90.83333333333333,0,,trabalhando_computador,0,
2730,91.0,0,,"trabalhando_computador, gesticulando",0,
2735,91.16666666666667,0,,trabalhando_computador,0,
2740,91.33333333333333,0,,"trabalhando_computador, gesticulando",0,
2745,91.5,0,,trabalhando_computador,0,
2750,91.66666666666667,0,,"trabalhando_computador, gesticulando",0,
2755,91.83333333333333,0,,trabalhando_computador,0,
2760,92.0,0,,,0,
2765,92.16666666666667,0,,,0,
2770,92.33333333333333,0,,,0,
2775,92.5,0,,,0,
