frame_number,timestamp,faces_count,emotions,activities,anomaly_count,anomaly_types
290,9.666666666666666,1,happy,em_pe,1,careta_exagerada
292,9.733333333333333,1,happy,em_pe,1,careta_exagerada
294,9.8,1,happy,"em_pe, gesticulando",1,careta_exagerada
296,9.866666666666667,1,happy,em_pe,1,careta_exagerada
298,9.933333333333334,1,happy,em_pe,1,careta_exagerada
300,10.0,1,happy,"caminhando, gesticulando",0,
302,10.066666666666666,1,happy,em_pe,0,
304,10.133333333333333,1,happy,caminhando,1,careta_exagerada
306,10.2,1,happy,em_pe,1,careta_exagerada
308,10.266666666666667,1,neutral,em_pe,0,
310,10.333333333333334,1,happy,"em_pe, gesticulando",0,
312,10.4,1,happy,em_pe,1,careta_exagerada
314,10.466666666666667,1,happy,em_pe,0,
316,10.533333333333333,1,neutral,caminhando,1,careta_exagerada
318,10.6,1,neutral,caminhando,1,careta_exagerada
320,10.666666666666666,1,neutral,em_pe,0,
322,10.733333333333333,1,neutral,em_pe,1,careta_exagerada
324,10.8,1,neutral,em_pe,0,
326,10.866666666666667,1,neutral,"em_pe, gesticulando",0,
328,10.933333333333334,1,neutral,em_pe,1,careta_exagerada
330,11.0,1,neutral,em_pe,1,careta_exagerada
332,11.066666666666666,1,neutral,"em_pe, gesticulando",1,careta_exagerada
334,11.133333333333333,1,neutral,em_pe,1,careta_exagerada
336,11.2,1,neutral,em_pe,0,
338,11.266666666666667,1,neutral,em_pe,1,careta_exagerada
340,11.333333333333334,1,neutral,em_pe,0,
342,11.4,1,neutral,em_pe,0,
344,11.466666666666667,1,neutral,"em_pe, gesticulando",0,
346,11.533333333333333,1,neutral,"em_pe, gesticulando",1,careta_exagerada
348,11.6,1,neutral,"em_pe, gesticulando",1,careta_exagerada
350,11.666666666666666,1,neutral,em_pe,1,careta_exagerada
352,11.733333333333333,1,sad,em_pe,0,
354,11.8,1,neutral,em_pe,0,
356,11.866666666666667,1,neutral,"em_pe, gesticulando",0,
358,11.933333333333334,1,neutral,em_pe,1,careta_exagerada
360,12.0,0,,,1,movimento_brusco
362,12.066666666666666,0,,,0,
364,12.133333333333333,0,,,0,
366,12.2,0,,,0,
368,12.266666666666667,0,,,0,
370,12.333333333333334,0,,,0,
372,12.4,0,,,0,
374,12.466666666666667,0,,,0,
376,12.533333333333333,0,,,0,
378,12.6,0,,,0,
380,12.666666666666666,0,,,1,elemento_grafico
382,12.733333333333333,0,,,0,
384,12.8,0,,,0,
386,12.866666666666667,0,,,0,
388,12.933333333333334,0,,,0,
390,13.0,0,,,0,
392,13.066666666666666,0,,,0,
394,13.133333333333333,0,,,1,elemento_grafico
396,13.2,0,,,1,elemento_grafico
398,13.266666666666667,0,,,0,
400,13.333333333333334,0,,,0,
402,13.4,0,,,1,elemento_grafico
404,13.466666666666667,0,,,1,elemento_grafico
406,13.533333333333333,0,,,1,elemento_grafico
408,13.6,0,,,1,elemento_grafico
410,13.666666666666666,0,,,1,elemento_grafico
412,13.733333333333333,0,,,1,elemento_grafico
414,13.8,0,,,1,elemento_grafico
416,13.866666666666667,0,,,1,elemento_grafico
418,13.933333333333334,0,,,1,elemento_grafico
420,14.0,0,,,1,elemento_grafico
422,14.066666666666666,0,,,1,elemento_grafico
424,14.133333333333333,0,,,1,elemento_grafico
426,14.2,0,,,1,elemento_grafico
428,14.266666666666667,0,,,1,elemento_grafico
430,14.333333333333334,0,,,1,elemento_grafico
432,14.4,0,,,1,elemento_grafico
434,14.466666666666667,0,,,1,elemento_grafico
436,14.533333333333333,0,,,1,elemento_grafico
438,14.6,0,,,1,elemento_grafico
440,14.666666666666666,0,,,1,elemento_grafico
442,14.733333333333333,0,,,1,elemento_grafico
444,14.8,0,,,1,elemento_grafico
446,14.866666666666667,0,,,1,elemento_grafico
448,14.933333333333334,0,,,1,elemento_grafico
450,15.0,0,,,1,elemento_grafico
452,15.066666666666666,0,,,1,elemento_grafico
454,15.133333333333333,0,,,1,elemento_grafico
456,15.2,0,,,1,elemento_grafico
458,15.266666666666667,0,,,1,elemento_grafico
460,15.333333333333334,0,,,1,elemento_grafico
462,15.4,0,,,1,elemento_grafico
464,15.466666666666667,0,,,1,elemento_grafico
466,15.533333333333333,0,,,1,elemento_grafico
468,15.6,0,,,1,elemento_grafico
470,15.666666666666666,0,,,1,elemento_grafico
472,15.733333333333333,0,,,1,elemento_grafico
474,15.8,0,,,1,elemento_grafico
476,15.866666666666667,0,,,1,elemento_grafico
478,15.933333333333334,0,,,1,elemento_grafico
480,16.0,0,,,1,elemento_grafico
482,16.066666666666666,0,,,1,elemento_grafico
484,16.133333333333333,0,,,1,elemento_grafico
486,16.2,0,,,1,elemento_grafico
488,16.266666666666666,0,,,1,elemento_grafico
490,16.333333333333332,0,,,1,elemento_grafico
492,16.4,0,,,1,elemento_grafico
494,16.466666666666665,0,,,1,elemento_grafico
496,16.533333333333335,0,,,1,elemento_grafico
498,16.6,0,,,1,elemento_grafico
500,16.666666666666668,0,,,1,elemento_grafico
502,16.733333333333334,0,,,1,elemento_grafico
504,16.8,0,,,1,elemento_grafico
506,16.866666666666667,0,,,1,elemento_grafico
508,16.933333333333334,0,,,1,elemento_grafico
510,17.0,0,,,1,elemento_grafico
512,17.066666666666666,0,,,1,elemento_grafico
514,17.133333333333333,0,,,1,elemento_grafico
516,17.2,0,,,1,elemento_grafico
518,17.266666666666666,0,,,1,elemento_grafico
520,17.333333333333332,0,,,1,elemento_grafico
522,17.4,0,,,1,elemento_grafico
524,17.466666666666665,0,,,1,elemento_grafico
526,17.533333333333335,0,,,1,elemento_grafico
528,17.6,0,,,1,elemento_grafico
530,17.666666666666668,0,,,1,elemento_grafico
532,17.733333333333334,0,,,1,elemento_grafico
534,17.8,0,,,1,elemento_grafico
536,17.866666666666667,0,,,1,elemento_grafico
538,17.933333333333334,0,,,1,elemento_grafico
540,18.0,0,,correndo,1,movimento_brusco
542,18.066666666666666,0,,caminhando,0,
544,18.133333333333333,0,,"caminhando, gesticulando",0,
546,18.2,0,,caminhando,0,
548,18.266666666666666,0,,caminhando,0,
550,18.333333333333332,1,sad,"caminhando, dancando",1,careta_exagerada
552,18.4,0,,dancando,0,
554,18.466666666666665,1,surprise,"caminhando, dancando",0,
556,18.533333333333335,1,surprise,"caminhando, dancando",0,
558,18.6,1,angry,"caminhando, dancando",0,
560,18.666666666666668,1,happy,"caminhando, dancando, gesticulando",1,careta_exagerada
562,18.733333333333334,1,angry,caminhando,0,
564,18.8,1,fear,caminhando,0,
566,18.866666666666667,1,fear,caminhando,0,
568,18.933333333333334,1,angry,caminhando,1,careta_exagerada
570,19.0,1,angry,caminhando,0,
572,19.066666666666666,1,sad,caminhando,0,
574,19.133333333333333,1,angry,"caminhando, gesticulando",1,careta_exagerada
576,19.2,1,neutral,"caminhando, gesticulando",0,
578,19.266666666666666,1,sad,caminhando,0,
580,19.333333333333332,1,happy,"caminhando, gesticulando",0,
582,19.4,2,"neutral, sad",caminhando,0,
584,19.466666666666665,1,neutral,caminhando,0,
586,19.533333333333335,1,fear,caminhando,0,
588,19.6,1,fear,"caminhando, gesticulando",1,careta_exagerada
590,19.666666666666668,0,,caminhando,0,
592,19.733333333333334,0,,caminhando,0,
594,19.8,0,,caminhando,0,
596,19.866666666666667,0,,gesticulando,0,
598,19.933333333333334,1,sad,caminhando,0,
600,20.0,1,happy,"caminhando, gesticulando",0,
602,20.066666666666666,1,neutral,"caminhando, gesticulando",1,careta_exagerada
604,20.133333333333333,1,sad,"caminhando, gesticulando",0,
606,20.2,1,sad,"caminhando, gesticulando",0,
608,20.266666666666666,1,fear,caminhando,0,
610,20.333333333333332,1,angry,caminhando,0,
612,20.4,1,happy,caminhando,1,careta_exagerada
614,20.466666666666665,1,neutral,caminhando,0,
616,20.533333333333335,1,angry,gesticulando,0,
618,20.6,1,angry,gesticulando,0,
620,20.666666666666668,1,sad,,1,careta_exagerada
622,20.733333333333334,1,sad,sentado,1,careta_exagerada
624,20.8,1,sad,"sentado, gesticulando",1,careta_exagerada
626,20.866666666666667,1,sad,,0,
628,20.933333333333334,1,sad,,0,
630,21.0,1,neutral,gesticulando,0,
632,21.066666666666666,1,sad,em_pe,0,
634,21.133333333333333,1,happy,em_pe,0,
636,21.2,1,neutral,"caminhando, gesticulando",0,
638,21.266666666666666,1,neutral,gesticulando,0,
640,21.333333333333332,1,neutral,,1,careta_exagerada
642,21.4,1,neutral,,0,
644,21.466666666666665,1,neutral,caminhando,0,
646,21.533333333333335,1,sad,"caminhando, gesticulando",0,
648,21.6,1,happy,em_pe,0,
650,21.666666666666668,1,sad,em_pe,0,
652,21.733333333333334,1,sad,caminhando,1,careta_exagerada
654,21.8,1,neutral,"caminhando, gesticulando",0,
656,21.866666666666667,1,neutral,caminhando,0,
658,21.933333333333334,1,sad,caminhando,1,careta_exagerada
660,22.0,1,sad,caminhando,1,careta_exagerada
662,22.066666666666666,1,sad,,0,
664,22.133333333333333,1,angry,sentado,0,
666,22.2,1,sad,dancando,0,
668,22.266666666666666,1,angry,"caminhando, dancando, gesticulando",0,
670,22.333333333333332,1,angry,caminhando,0,
672,22.4,1,angry,caminhando,0,
674,22.466666666666665,1,fear,caminhando,0,
676,22.533333333333335,1,sad,"caminhando, gesticulando",1,careta_exagerada
678,22.6,1,sad,"caminhando, gesticulando",0,
680,22.666666666666668,0,,caminhando,0,
682,22.733333333333334,0,,"caminhando, gesticulando",0,
684,22.8,0,,caminhando,0,
686,22.866666666666667,0,,em_pe,0,
688,22.933333333333334,0,,"em_pe, gesticulando",0,
690,23.0,0,,"em_pe, dancando, gesticulando",0,
692,23.066666666666666,0,,"em_pe, dancando",0,
694,23.133333333333333,0,,"em_pe, gesticulando",0,
696,23.2,0,,caminhando,0,
698,23.266666666666666,0,,em_pe,0,
700,23.333333333333332,0,,"caminhando, gesticulando",0,
702,23.4,0,,"caminhando, gesticulando",0,
704,23.466666666666665,0,,caminhando,0,
706,23.533333333333335,0,,caminhando,0,
708,23.6,1,neutral,"caminhando, gesticulando",0,
710,23.666666666666668,1,happy,"caminhando, gesticulando",0,
712,23.733333333333334,1,happy,"caminhando, gesticulando",0,
714,23.8,1,angry,caminhando,0,
716,23.866666666666667,1,sad,caminhando,0,
718,23.933333333333334,1,fear,"caminhando, gesticulando",1,careta_exagerada
720,24.0,1,sad,correndo,2,"elemento_grafico, movimento_brusco"
722,24.066666666666666,1,neutral,"em_pe, dancando",1,elemento_grafico
724,24.133333333333333,1,neutral,"em_pe, dancando",1,elemento_grafico
726,24.2,1,neutral,"em_pe, dancando, gesticulando",1,elemento_grafico
728,24.266666666666666,1,neutral,"em_pe, dancando",2,"careta_exagerada, elemento_grafico"
730,24.333333333333332,1,neutral,em_pe,1,elemento_grafico
732,24.4,1,neutral,em_pe,1,elemento_grafico
734,24.466666666666665,1,sad,"em_pe, gesticulando",1,elemento_grafico
736,24.533333333333335,1,sad,em_pe,1,elemento_grafico
738,24.6,1,sad,em_pe,1,elemento_grafico
740,24.666666666666668,1,sad,em_pe,1,elemento_grafico
742,24.733333333333334,1,sad,em_pe,1,elemento_grafico
744,24.8,1,neutral,"em_pe, gesticulando",1,elemento_grafico
746,24.866666666666667,1,sad,em_pe,1,elemento_grafico
748,24.933333333333334,1,neutral,em_pe,1,elemento_grafico
750,25.0,1,neutral,em_pe,1,elemento_grafico
752,25.066666666666666,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
754,25.133333333333333,1,neutral,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
756,25.2,1,neutral,"em_pe, gesticulando",1,elemento_grafico
758,25.266666666666666,1,neutral,em_pe,1,elemento_grafico
760,25.333333333333332,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
762,25.4,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
764,25.466666666666665,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
766,25.533333333333335,1,neutral,em_pe,1,elemento_grafico
768,25.6,1,neutral,em_pe,1,elemento_grafico
770,25.666666666666668,1,neutral,"em_pe, gesticulando",1,elemento_grafico
772,25.733333333333334,1,neutral,em_pe,1,elemento_grafico
774,25.8,1,neutral,em_pe,1,elemento_grafico
776,25.866666666666667,1,neutral,em_pe,1,elemento_grafico
778,25.933333333333334,1,neutral,em_pe,1,elemento_grafico
780,26.0,1,neutral,em_pe,1,elemento_grafico
782,26.066666666666666,1,neutral,"em_pe, gesticulando",1,elemento_grafico
784,26.133333333333333,1,neutral,em_pe,1,elemento_grafico
786,26.2,1,neutral,"em_pe, gesticulando",1,elemento_grafico
788,26.266666666666666,1,neutral,em_pe,1,elemento_grafico
790,26.333333333333332,1,neutral,em_pe,1,elemento_grafico
792,26.4,1,neutral,"em_pe, gesticulando",1,elemento_grafico
794,26.466666666666665,1,neutral,em_pe,1,elemento_grafico
796,26.533333333333335,1,neutral,em_pe,1,elemento_grafico
798,26.6,1,neutral,em_pe,1,elemento_grafico
800,26.666666666666668,1,neutral,"em_pe, gesticulando",1,elemento_grafico
802,26.733333333333334,1,neutral,em_pe,1,elemento_grafico
804,26.8,1,neutral,"em_pe, gesticulando",1,elemento_grafico
806,26.866666666666667,1,neutral,em_pe,1,elemento_grafico
808,26.933333333333334,1,neutral,"em_pe, gesticulando",1,elemento_grafico
810,27.0,1,neutral,em_pe,1,elemento_grafico
812,27.066666666666666,1,neutral,em_pe,1,elemento_grafico
814,27.133333333333333,1,neutral,em_pe,1,elemento_grafico
816,27.2,1,neutral,em_pe,1,elemento_grafico
818,27.266666666666666,1,neutral,em_pe,1,elemento_grafico
820,27.333333333333332,1,neutral,"em_pe, gesticulando",1,elemento_grafico
822,27.4,1,neutral,em_pe,1,elemento_grafico
824,27.466666666666665,1,neutral,em_pe,1,elemento_grafico
826,27.533333333333335,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
828,27.6,1,neutral,em_pe,2,"careta_exagerada, elemento_grafico"
830,27.666666666666668,1,neutral,em_pe,1,elemento_grafico
832,27.733333333333334,1,neutral,em_pe,1,elemento_grafico
834,27.8,1,neutral,em_pe,1,elemento_grafico
836,27.866666666666667,1,neutral,em_pe,1,elemento_grafico
838,27.933333333333334,1,neutral,em_pe,1,elemento_grafico
840,28.0,1,neutral,"em_pe, gesticulando",1,elemento_grafico
842,28.066666666666666,1,neutral,em_pe,1,elemento_grafico
844,28.133333333333333,1,neutral,"em_pe, gesticulando",1,elemento_grafico
846,28.2,1,neutral,em_pe,1,elemento_grafico
848,28.266666666666666,1,neutral,em_pe,1,elemento_grafico
850,28.333333333333332,1,neutral,"em_pe, gesticulando",1,elemento_grafico
852,28.4,1,neutral,em_pe,1,elemento_grafico
854,28.466666666666665,1,neutral,em_pe,1,elemento_grafico
856,28.533333333333335,1,neutral,"em_pe, gesticulando",1,elemento_grafico
858,28.6,1,sad,"em_pe, gesticulando",1,elemento_grafico
860,28.666666666666668,1,neutral,"em_pe, gesticulando",1,elemento_grafico
862,28.733333333333334,1,neutral,em_pe,1,elemento_grafico
864,28.8,1,neutral,em_pe,1,elemento_grafico
866,28.866666666666667,1,neutral,em_pe,1,elemento_grafico
868,28.933333333333334,1,sad,"em_pe, gesticulando",1,elemento_grafico
870,29.0,1,sad,em_pe,1,elemento_grafico
872,29.066666666666666,1,sad,em_pe,1,elemento_grafico
874,29.133333333333333,1,sad,"em_pe, gesticulando",1,elemento_grafico
876,29.2,1,sad,em_pe,1,elemento_grafico
878,29.266666666666666,1,sad,"em_pe, gesticulando",0,
880,29.333333333333332,1,sad,em_pe,1,elemento_grafico
882,29.4,1,sad,em_pe,1,elemento_grafico
884,29.466666666666665,1,sad,em_pe,1,elemento_grafico
886,29.533333333333335,1,sad,"em_pe, gesticulando",1,elemento_grafico
888,29.6,1,sad,"em_pe, gesticulando",1,elemento_grafico
890,29.666666666666668,1,sad,em_pe,1,elemento_grafico
892,29.733333333333334,1,neutral,em_pe,1,elemento_grafico
894,29.8,1,sad,em_pe,1,elemento_grafico
896,29.866666666666667,1,sad,em_pe,1,elemento_grafico
898,29.933333333333334,1,sad,"em_pe, gesticulando",1,elemento_grafico
900,30.0,1,surprise,correndo,3,"careta_exagerada, elemento_grafico, movimento_brusco"
902,30.066666666666666,1,surprise,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
904,30.133333333333333,1,surprise,em_pe,1,elemento_grafico
906,30.2,1,surprise,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
908,30.266666666666666,1,surprise,"em_pe, gesticulando",1,elemento_grafico
910,30.333333333333332,1,surprise,em_pe,1,elemento_grafico
912,30.4,1,surprise,em_pe,2,"careta_exagerada, elemento_grafico"
914,30.466666666666665,1,surprise,em_pe,2,"careta_exagerada, elemento_grafico"
916,30.533333333333335,1,surprise,"em_pe, gesticulando",2,"careta_exagerada, elemento_grafico"
918,30.6,1,surprise,em_pe,1,elemento_grafico
920,30.666666666666668,1,surprise,em_pe,1,elemento_grafico
